,label,feature
5501,children_playing,"[-219.3387453573443, 158.27712797170543, -23.43931327130116, 8.433116009905012, -14.555719444997811, 5.662295790508888, -10.123205782718445, -8.287718361937133, -6.191869169312481, -2.7725522543221275, -1.9548882880765637, -2.9782491508746136, -3.6363936954690157, 1.644783620246831, -1.8576158585018885, 0.39654324851615363, -0.482429572694887, -4.3156200047527635, -5.477487115061639, -3.444109820791148]"
5502,children_playing,"[-259.97907121850955, 136.54794483386672, -3.9679664931221534, 16.162950403512653, -12.592032674373863, 13.922018214737857, -7.330989765607555, -6.935996898462568, -2.223524424677186, -1.6317894351490023, -4.407442131137634, 1.2808463005152033, -3.4784449810119265, -2.142637438066712, -3.8736509203236706, -2.2301937655356014, -1.1679229038559973, -2.83268066439154, -2.2448985866424866, -1.217902236270115]"
5503,children_playing,"[-227.3085392200792, 137.56378046589316, -13.007571400031143, 11.840896099951204, -17.02349799736509, 10.435314745497356, -11.248421543636347, -6.257113724832522, -3.73069187687404, -4.116989827787592, -3.6542542065491643, 3.1432211045041836, -2.585148139407206, 2.00024628643196, -2.786922450245373, -0.9636569645390373, -3.961661925415716, -3.3406087519226046, -5.158902178849951, -6.558680990054514]"
5504,children_playing,"[-247.04882087960056, 135.69913717633295, -12.583380384805606, 17.033976070283753, -10.628329618171882, 15.187573051123838, -7.284208569906337, -5.121259428735772, -2.4687633397209066, -1.1701090752405627, -3.431809432335885, 0.11362872454635904, -2.5563508393261016, -0.7823157436819155, -3.81079857805985, 0.12146626865777216, 1.4596615109391875, -0.8124161423868029, -1.9501270797627088, -2.5192817308797006]"
5505,children_playing,"[-186.7567441467116, 144.85286636530972, -21.868050983811628, 18.882622335169007, -11.819818204376823, 12.068738632395213, -15.065831790664594, -8.606450934628471, -8.271245642735135, -5.6098353019749565, -3.6952904155995925, -0.15436508655268688, -3.2511669438194417, 3.170206167564606, -4.136722689567852, -2.359301485867043, -0.9080904350594549, -1.0326530131033036, -3.3256297793709115, -6.369120966446226]"
5506,children_playing,"[-241.72785970873153, 134.7428330198467, -11.565055910026851, 17.49365144732422, -11.13705633861913, 10.00223651702071, -10.38467401127307, -4.308506065861829, -5.181901811598179, -3.08003746301616, -4.103249346838364, -1.1542491479360213, -3.4887967989494677, 0.25256876186422184, -4.346975205322991, 0.30592141293332503, -1.2779360351508542, -1.7058689633266786, -0.5598842144179795, -0.6862695176333561]"
5507,children_playing,"[-256.44840349782163, 137.374375462197, -3.65635847247969, 15.495054183038551, -8.921227633292284, 9.920096618094812, -10.608036841692147, -4.765154156919655, -5.253207605865349, -3.956344573809565, -5.97875127827717, -1.102183037941809, -5.781654808656444, -1.704350893545675, -5.599871073499775, -1.4497255204954191, -0.015896749481326126, -3.467802721360909, -0.9644897290404639, 0.37835960248146283]"
5508,children_playing,"[-184.0919284967228, 109.62967867101403, -11.940260144284071, 21.89580449104285, -18.33216840016937, 19.356314160660137, -14.411465349100132, 2.3920130422765733, -3.4159637717790194, -0.2432398708674005, -5.542546101611764, 6.365321473062261, -8.402008255649205, 3.3951499162482004, -2.339064611889935, 2.8639945266387925, -1.3344197775329119, -5.339653017829427, 0.04265234825347876, -0.8953347787397142]"
5509,children_playing,"[-258.7828108200859, 146.48833777454217, -11.629338432501266, 26.744568594190323, -9.36221363141895, 8.25630965781016, -14.309787378219976, -8.913016898422164, -12.859958045935823, -4.621423639910281, -1.9762638865937174, -1.9051041082331137, -7.119697482646881, -0.9306465087119886, -3.4989622447070574, -2.3364341610677237, -2.338976548454945, -0.31520400280885347, -1.385436916395662, -1.9208699325508152]"
5510,children_playing,"[-355.71833040843626, 146.7449806446678, -2.572833837334107, 10.686869754579797, -8.258474952105626, 1.903487515537542, -8.149034411179112, -2.574976050343045, -0.7134710613912666, -3.253777666753938, -2.3874555483329063, 0.023712474968427783, -3.7305505444097142, 0.5484820804789696, -2.1645064250177084, -1.8480062066483423, -2.397062136920343, -2.447982461253814, -0.925654078992118, 0.8164748518626532]"
5511,children_playing,"[-410.25123123941995, 128.60908676805468, 11.890656323543357, 12.081883244292163, -2.052859405116265, 6.097376514571441, -5.6025311695817335, -6.419921239095075, -1.0538161635876426, -2.5511271917290435, -3.3688625553657956, 0.4474119107684492, -4.0171312448630045, -0.3097896131823057, -2.249987816352825, -1.0706103899000408, 0.10124603974891605, -2.2563234184892362, -4.579088232841732, -2.088753594539858]"
5512,children_playing,"[-393.89708274416193, 130.24764928203075, 11.325998991166093, 15.691061456545285, -5.27630817974256, 5.579950381562756, -9.634928857426404, -7.052406227797808, -3.2109504137710565, -4.183718348885673, -3.588873272156708, -1.2934057298492765, -2.9890640221422924, 2.2219471734739566, -0.5611187851223949, 2.4986879384192022, 0.9035760439494737, -2.466816234316165, -3.1301153499287397, -4.627352410444795]"
5513,children_playing,"[-380.2761043426061, 135.1899649477796, -4.592339991278696, 6.899228633753243, -0.5095334575342145, 8.164912075859661, -6.753910144779907, -2.2804155755837643, -3.086390338218778, -6.685246173371427, -3.0155946321356755, -4.344147541492939, -6.0762101837637665, 1.0690345762068387, -4.833685384177142, -1.524174607129127, 0.09514484200307656, -1.421447367197907, -2.1007101436218036, -0.5138230321301017]"
5514,children_playing,"[-381.75615840438184, 148.2973808290812, 10.526953122927864, 11.095111353499039, -2.3584754773229504, 3.5638427341616117, -9.592206238353349, -7.421679533501454, -1.2222827368855815, -3.274694651746857, -6.827080897742847, -4.299952775024933, -4.464156925142006, -1.056381201559872, -6.813145933027211, -2.8292004781796956, 0.5534624551567473, -0.7977390514249927, -1.958087878792957, -0.71263936975861]"
5515,children_playing,"[-356.92166135077525, 138.72375482472006, -7.404401680860283, 9.717657704811506, -4.476939511045661, 9.435045396663078, -5.3533948216836835, -2.5769760685136998, -2.6823221707011853, -6.534119198935804, -8.173566603983394, -5.737346662954397, -4.166120104582316, 1.1970455600560967, -3.31366468925511, -0.31771130749787624, -4.07855347342016, -3.8386852007416343, 0.18758727121602448, -1.178596350462469]"
5516,children_playing,"[-332.6276320541776, 146.07266008249462, -10.60022250376472, 21.007168726951477, -0.329912706560155, 13.937892401063742, -5.406282580291359, -2.6953045508701585, 1.4080868491824463, 0.4448478593037578, 0.8548360653644607, -2.0651147862409096, -1.5927504987837222, 5.042406131950532, -1.6838704132922793, 1.297524302501298, 0.7341158752587214, -0.4647855625744354, -0.4569407770565642, -2.5493391737184923]"
5517,dog_bark,"[-250.95505891340255, 131.0061762763981, -32.99006520051352, 24.644778872690523, -31.60378423114668, -24.58551663801995, 10.801407126511256, -13.234853472228032, -14.582985800296258, 5.011912223103104, -5.541370014506389, -12.147243285618, 1.2372661047776807, -5.372028084350273, -16.543976888745878, -12.951119860756968, -5.063077756709146, -9.13893351919389, -7.259494413291562, -1.7455150035788602]"
5518,dog_bark,"[-489.5946516057763, 127.34521483605933, 27.050437282507232, 19.244031938645055, -1.380105143337673, -8.261569028367422, 3.3091556747915396, -2.187430293289606, -14.051840013160529, -22.20332567159744, -18.29332565727896, -11.762940238820821, -9.100412061133241, -1.043660387833125, 3.891557488959766, -2.537478856486579, -9.393327387824, -6.003904927356518, 0.4607493509550126, 1.8534350716997599]"
5519,dog_bark,"[-480.29234149835594, 114.21062652180804, 28.81531995746939, 18.52737189711645, 0.37831971744505444, -8.443795347391983, 2.821635802311972, 0.6528348396311624, -11.605084777341485, -18.892601250531307, -16.006876047632534, -9.994085294636898, -7.335386063389988, -3.4908150283448727, -1.4411981700799597, -5.656520030730058, -8.516840929480665, -5.962544419697422, -0.8566373169349378, 2.2412080068500813]"
5520,dog_bark,"[-456.12360734990597, 119.41946169940503, 26.210354132352563, 9.433014296379682, -11.39981216853873, -20.025601935373857, -4.97285456336239, 0.4647279821897466, -7.859183542091879, -15.753202695538508, -11.068164748982628, -5.909318389558584, -5.491107651680814, -1.024881542547151, 0.0006373101778189208, -6.464234160742902, -9.326629480402001, -4.7150877601892205, 1.9734369544718766, 4.428935909510992]"
5521,dog_bark,"[-234.1922301249569, 135.76140572557856, -35.652912675266016, -18.245490840820977, -31.26740667017512, -17.099398688061033, -16.415568702341734, -10.181690187969377, -13.454294678163343, -6.20156355510007, -1.1055879304191758, -1.4511509831293057, -0.7506862816928928, -1.2137448565579119, -3.3117066215008673, -3.1478752947919695, -3.239110059247148, -5.199533031050064, -1.1017837932527559, 0.2777856344655092]"
5522,dog_bark,"[-229.76512194161188, 141.6782372426526, -36.39558134605797, -33.469537542002776, -44.83271046089981, -11.694677522519871, -14.162326774370559, -8.266383052345306, -4.046735474605527, -3.1700434102405177, -2.4136150950374473, -0.681093062971049, -2.788109885882884, 2.6318454605698927, 1.3772649392396066, -4.810398430148423, -2.754984616602285, -4.176984885450956, -1.6719350572380158, -4.017290315062089]"
5523,dog_bark,"[-212.39935275091628, 141.5769551493105, -34.278270849533136, -37.76080669838063, -47.87057671949377, -19.104494935327757, -12.489355297728059, -5.726669937233071, -3.3537587727675886, -1.4503055038173742, -4.134101324101786, -1.2947366114424852, -4.11089470586087, 3.0457355585410797, 7.543100828792567, 3.337365466691794, -4.569596328402101, -4.653623586034233, -9.578887840553922, -3.9146726619412826]"
5524,dog_bark,"[-202.68633828762566, 119.8906744209278, -71.70976494022507, -32.46663310103264, -18.71730116601818, -12.170227731414997, -27.712782320061564, -6.490890324451331, 7.31552433094002, 10.814537021735166, 14.28808170982663, 9.81717863101833, -7.2485068008362274, -10.269486827668393, -7.171629868723804, -6.390056080834364, -5.715933364902214, 3.077930808066498, 5.0541815980744556, 1.40030812728907]"
5525,dog_bark,"[-332.19909838416703, 204.8096360570026, 0.35755912153861114, 27.21316914494129, 1.7906026323618849, 10.272790286562584, 8.037471712324121, 2.8886294336715923, -0.03169783317997821, -0.37419370449383327, 3.8147601672474423, 2.685489064703344, -3.325639136437146, -5.057894290718978, -4.2022565946016215, -3.2144964469032122, -0.05702019650411369, 1.6842325156193614, 1.304126337176684, 0.9715835187766619]"
5526,dog_bark,"[-313.7855392007953, 195.18220948811737, -4.448024139358546, 33.180396757911524, -4.049254307073114, 7.008131303784131, -0.45953798818236424, 1.8308744879276517, -2.1909645787274608, -4.140320421279648, 1.6012050435253633, 0.19982894860479783, -4.779137198447836, -6.0940877030333445, -3.6873645142288827, -1.6782717285142654, 0.5643727357257758, 2.2043025554754228, 3.9927733192470907, 4.731525874156086]"
5527,dog_bark,"[-309.1034223621931, 198.73385374812366, 0.9229989785771925, 28.99536500066384, -3.974277624330561, 3.3575084696719575, 4.157748876856642, 0.2494323732751246, -4.413130079951629, -6.532451768496425, 3.172580348183887, -0.9171187716272036, -7.276846187485616, -9.080545936305521, -5.272978478331927, -2.6418655380568903, 1.652411147324799, 4.560000921621553, 4.714166613960653, 4.075705332205988]"
5528,dog_bark,"[-330.9829738468199, 202.4449173099631, -0.6761966316199151, 18.269107161959756, -11.330487896967828, 5.938396199894031, -0.08949580042723833, -1.6141009269656985, -3.772389987632329, -4.710452517158208, -0.05648944867566358, -0.65300748695384, -3.3402520751930775, -0.26210963763710843, -1.685280119299764, 0.11495861841663792, 2.8201966590833623, 3.4283085980516956, 0.36886441658640257, 1.1083268321327062]"
5529,siren,"[-355.98022314090286, 108.34407688665733, -21.07734925505595, 17.060094557620722, -8.962411666517058, -13.722607410046281, -6.439840821416091, 8.956995564460668, -14.857478112521736, 21.542510983289485, 5.24394386745408, 14.299930321776138, -3.7285568134602505, 10.687073618401113, -13.740712713057228, 4.5266372047256676, -10.292376549848283, 6.474701272828404, -8.137170589833799, 9.045131773611082]"
5530,siren,"[-341.33586799424023, 109.01380247682904, -15.665441585173, 21.449207060072826, -13.825540308830075, -14.075699525015269, -2.28208085115721, 6.689183437425815, -12.051464093547692, 24.47838316191436, 4.152647401325089, 10.297098540874922, -5.388492507415228, 5.241537037290584, -14.042594264645675, 6.180432293513537, -8.230362319138804, 8.078471798333725, -5.738208729271668, 9.200656939548455]"
5531,siren,"[-353.0086207227183, 105.1430378422987, -17.47831403714161, 21.587720812792035, -13.687751673241886, -12.263225988111726, -0.3741933064710119, 5.74524885105829, -12.399496015821963, 22.77737363863452, 2.8922058492760265, 11.028441546551774, -3.0350203822895465, 6.382424618414167, -14.448699411551672, 6.13340015114416, -8.169272851198134, 7.2554091468624415, -6.592226215241948, 8.678040831392346]"
5532,siren,"[-345.58898769071675, 102.70822461722352, -27.443020578370085, 24.542392430902325, -13.604596104211502, -12.72459994767649, -1.7222862754398955, 7.830549105908624, -14.421859832170895, 23.70151284231441, 1.2845013564304644, 13.164858679128159, -4.153048331835717, 8.933877975704972, -14.984083677209817, 5.106621697123629, -10.957661836878232, 8.338905693170696, -7.547180265204983, 11.424421084058853]"
5533,dog_bark,"[-429.110078120872, 154.72187252474563, 28.62627971215469, 13.253838291859163, -24.432648638396394, 5.884398316927419, 5.572166330086699, 1.6805200720765507, -1.5027933052789888, 3.2667735460804144, -3.195345848306209, 4.996197423303244, 0.8680332709994302, 0.6713105618063001, -3.8430632756238365, 1.9179374380796284, 6.103661627253402, -2.7374573616523565, -1.412092540563042, 2.5469828278300133]"
5534,dog_bark,"[-345.2473349197766, 116.79270918562655, 10.002689047832598, 7.383449431484694, -23.710221360041214, 2.540294590154826, -1.9852198026416226, 2.850182089665687, -2.367260101256673, -3.0035568252399054, -1.3574669026384885, -4.490463788835765, -7.832114158257115, -6.532229047089053, -5.498994337163305, 0.5502391280269449, 0.9969931735318073, -4.5456489538643545, -3.9110956768206573, -0.4923176897543062]"
5535,dog_bark,"[-469.6152964913273, 119.78336463545841, 18.719947671926263, 8.699908749057043, -15.579745073552317, 1.5706474496862906, -0.015641291660128898, -7.309755948316763, -6.243278997444363, 1.3139635483105716, 4.998558923101134, -0.8951248454854511, -4.59023275113919, 2.908562804570542, -0.7637917045461061, -0.03951376772689785, 4.603966843591335, 0.4695468653678061, -2.343875290753504, 3.2881704675789365]"
5536,dog_bark,"[-422.0267036343625, 129.05575102938715, 28.698604225377284, 10.325225694034994, -8.182220935010648, 1.3245392854073104, 3.3201922554215546, -7.808731133108114, -8.271442945020762, -3.4196107411528116, 0.44770212077192467, -2.9656872194303974, -3.8003500226405293, -1.647714743073224, -7.042330796309558, -5.069391534598511, 2.648900227787356, -1.9053982515980428, -0.9429301830374197, 3.0896898254079224]"
5537,engine_idling,"[-280.0572781570643, 126.86581927198331, -4.971301432922599, 42.30477467863266, -1.6186839614476989, 30.75176338970148, 17.041439460498722, 1.1522466683437738, 23.5226672839002, 17.163281724299335, 15.919106705836636, 8.769165751823707, 16.81986229739938, 12.418164129920125, -0.4370086178999356, 11.682987844355873, 12.53648394638777, 8.103969293900414, 10.387110699409762, 2.335797179833195]"
5538,engine_idling,"[-280.62832515098995, 125.61482551216277, -4.074961435886897, 44.82882068397269, 1.421230327817195, 28.1606351880493, 18.709965864981154, 0.30064196291159506, 21.980950637970068, 16.80204604227907, 16.82029257378816, 10.003391662733792, 15.618761871283988, 11.705623936780624, -0.1974095776217876, 13.53425945851566, 13.201240658089361, 9.53820478855335, 11.623171731694647, 1.5549451270618841]"
5539,engine_idling,"[-283.42799923392147, 127.95473516925253, -4.195496888680693, 50.278263267892264, 1.6066594330269353, 24.03221649751071, 19.773597518760383, 1.1273022594734718, 20.498819240503522, 14.013368157659162, 17.357959715619682, 12.453610077421244, 12.874106836263788, 9.84245592404756, 1.4205479684518103, 15.376589775358767, 13.2300196090572, 7.978504892618502, 12.992399752332938, 2.4019848929629233]"
5540,engine_idling,"[-267.8857235104655, 125.35457064913547, 1.2677961775232744, 48.52121909429695, 4.823471263529719, 21.10500630120173, 21.727469979710193, -0.10248387842996155, 20.07609803674544, 13.03074635991055, 16.315256518087757, 16.03675330476541, 10.850291452515025, 9.102989571099313, 3.12016967769129, 15.97397241783317, 12.84767555081688, 6.353938836522587, 12.297882366929116, 2.3992551238303825]"
5541,engine_idling,"[-322.8990579709115, 224.4142990666233, -19.388557912252427, 17.675802630519193, 29.428304961013414, -17.48296000402895, -5.286519910207412, 7.156737611864726, 8.125982291159511, 4.051732821944411, -4.612341220509218, -1.6102268727170355, -1.0245272140395427, 2.588483767047797, 9.775104244390418, 9.66987781705843, 11.184259087423305, 8.445778717459609, 2.856585037684276, 2.33649740057595]"
5542,engine_idling,"[-304.29989638271235, 229.85875096088643, -34.00177258503177, 6.651801899960964, 30.3299859202521, -4.023954350911004, 4.550606552735491, 0.7157968780592868, -6.692636453118495, -2.1512014762820897, 6.335768352290546, 9.106047407968266, -2.5933196172662005, -3.372564880394818, 6.977773639602523, 15.193021274895093, 16.129025571263032, 6.407973870809215, 3.677606939700428, 5.572905963705448]"
5543,engine_idling,"[-302.1267939492447, 229.96996722944948, -34.68568669508606, 7.692989434683725, 30.882507416520948, -4.146936685013831, 4.6416869168506505, 1.1504937807084352, -5.4972043587862744, -1.5849706983468048, 6.040352341521468, 9.158059348403047, -2.292449051983367, -3.2032330385890573, 6.974320512470618, 15.192297502451737, 16.13286388147848, 6.341348415892612, 3.453275409193999, 5.258133602417711]"
5544,engine_idling,"[-316.6518574798335, 231.00143224284267, -30.434453283686537, 25.07575446245523, 27.447754125623817, -17.42454409122918, -3.237355412321427, 0.5067577321574693, 8.304393587210063, 5.144584971735012, -4.395259045948899, 1.4100930810130023, -0.6189368138514267, 3.5142048449224523, 11.489960105359426, 12.78538627606648, 14.519607383324677, 8.842003528301788, 3.813450176016064, 2.6105653968695366]"
5545,engine_idling,"[-316.3992237040645, 228.5321859656081, -27.59162121636049, 24.81263106354225, 27.108406330375605, -17.823710620286143, -2.762141816353467, 1.7834526822753256, 8.621640359975519, 5.310469078664124, -4.718678540106533, 1.1947895025521573, -0.6180917542356351, 3.7580544269915506, 11.884861824502336, 12.051836410976813, 14.508808989890822, 9.274059378275947, 2.6602868910427158, 1.9126817772183764]"
5546,engine_idling,"[-322.2706320113883, 230.65370682231142, -28.76127021703437, 27.97740337222653, 26.468472526929496, -18.524016642658257, -2.8670604551566647, 1.4268419247329955, 9.791867815459193, 4.588600588363687, -5.280509120513936, 1.4211931490085061, -0.9080084817528281, 4.139041636392675, 11.19723479414199, 11.374065030621523, 15.001040920392462, 9.431987178305176, 2.817218668498311, 1.9004199162357056]"
5547,engine_idling,"[-322.3939392340761, 230.76332783150127, -29.13334789787002, 28.439942600630275, 26.80186333112417, -18.459752281053834, -3.205525382519125, 1.2640878963324773, 9.606330025539423, 4.342546493255637, -4.928267110710043, 1.884358519456795, -0.8955596968212703, 3.406690029335462, 10.679681608492924, 11.172528013404987, 14.162893371746481, 9.00150480480242, 2.9754864186429346, 2.2582718257542216]"
5548,engine_idling,"[-309.39865684961677, 229.66982679867408, -28.932065223711657, 25.694504543003674, 28.954965691342018, -15.75567528374151, -1.702845256538898, 0.4250771360396934, 7.032736904743129, 5.484363678218057, -3.033347386539415, 2.331111973356168, -1.6430017178933025, 2.414792792585374, 11.562607374017638, 11.30154601022402, 12.590376996797156, 7.359109099147763, 2.364118188074348, 2.6293875437345147]"
5549,engine_idling,"[-316.01525221251256, 228.4031677634404, -28.82971634714354, 26.209990622544545, 27.602787710117315, -17.868890782019445, -2.9748449138983815, 1.273982381860653, 8.140835379193124, 4.885044976780115, -4.100259235223343, 1.3866627665349747, -0.980179593101539, 3.940828743691472, 11.432592806477803, 11.445514011342874, 13.772162838051866, 8.389652844640235, 3.464505372217499, 3.018743993424823]"
5550,engine_idling,"[-313.1275897174063, 229.27501826163527, -30.822912651384865, 25.558257917490916, 28.406216742846393, -16.220298963936145, -1.5514089455324498, 0.28018831970315483, 7.003295527793691, 5.528363906707573, -3.4095820148187275, 1.6264153172897509, -1.3019222219438904, 3.471511096010171, 11.930401310712153, 12.001410396500438, 13.557054778066558, 7.777847890922641, 2.879685630655174, 3.0244852256709027]"
5551,engine_idling,"[-322.93309117895416, 231.9989560053811, -25.161689397021696, 24.927047043409882, 26.23893140346271, -19.309331817932264, -4.68939513760838, 2.1960519226228707, 8.930815621735881, 3.6386261852240045, -5.832413093199097, -0.350210759022946, -1.5971984665415, 4.434004494236277, 11.377498860976514, 11.06941204131243, 14.102997305775283, 8.847377385000875, 3.4544820213507137, 3.384350274050004]"
5552,engine_idling,"[-323.7011427433056, 233.4970197658086, -29.098565583396507, 26.925136097886952, 24.600255516041507, -18.944121526700567, -3.1035387642794374, 1.8402109973656935, 11.1417492802998, 4.692824970373875, -5.44720056159266, 0.48775234372006626, -2.364953927656649, 4.262994833384124, 11.928107498076184, 11.630204448022207, 14.824506012148964, 9.63848614125084, 4.173706202769231, 3.3457376805907155]"
5553,engine_idling,"[-323.88167216616796, 233.66802524217894, -29.50972448963564, 26.829956355941558, 24.46864664378151, -18.868836049210977, -2.816848172823029, 1.739375472508645, 11.15682934075653, 5.091262837813129, -5.530638166641166, 0.441416628978663, -2.195616612519876, 3.9573682003995385, 11.832336373785928, 11.405132428965992, 14.409484482501686, 9.687708637552278, 4.0059890315480295, 2.8222846101570833]"
5554,engine_idling,"[-309.0584982890477, 219.48575363152696, -19.406158257747734, 20.616896189698117, 27.7178031957915, -17.553717637040197, -5.510027335468499, 3.921145612650682, 8.201716936343866, 5.308448353556638, -3.688091217802343, 0.8619710507715388, 0.5013276748503812, 3.5919593961080953, 11.375790735600477, 11.736176370540273, 14.474186960670137, 10.643924691700956, 3.1039677673193773, 3.285489380866922]"
5555,engine_idling,"[-320.08746731895957, 231.73171549424936, -29.808444201571817, 29.206738752321908, 23.70151478818032, -16.691927979592226, -2.983489539652105, 0.8775102984779388, 11.44790315424503, 3.588820736555941, -4.298951484419865, 1.4081081463315979, -1.4590582162163972, 5.5809226996765755, 11.721773255686564, 11.170438895089738, 14.043030551074308, 9.77776019204197, 3.70791671760021, 2.3404627932772226]"
5556,engine_idling,"[-322.59023107854523, 230.95859001964214, -27.768127570087607, 24.409314114187318, 25.977817457288168, -17.87817877012905, -3.725949725043961, 2.4901674896587145, 10.050761875574556, 3.8373062554519914, -5.51424740382672, -0.7334486590345748, -2.82573383477742, 4.577719502182082, 11.594358368747193, 11.300272670945995, 14.418500278367036, 8.423820210386387, 3.824625511033463, 3.4148218496320237]"
5557,engine_idling,"[-322.5506086185169, 231.9502155167245, -30.105442146569956, 28.782230084796726, 26.090042008023723, -17.258755963954204, -2.634464905429347, 0.7797995768330541, 10.385472809258463, 4.744168221017193, -4.416759670289514, 2.0711450482207003, -0.5916037445555753, 4.699994659688564, 11.68720202316113, 11.669673287394811, 14.201636048126135, 9.129994087739222, 2.9558797482499166, 2.0893139569321524]"
5558,engine_idling,"[-321.3524733889357, 230.78576329999458, -28.12082617652512, 26.160337963533966, 26.305319229236606, -17.809866950531724, -2.957120012372983, 1.3736587049396494, 9.992864510175549, 5.574395804418646, -4.580539523016936, 1.716929305359213, -0.6794475811592919, 3.9151692596360257, 11.782500358348505, 11.809373020633206, 14.647108062765632, 9.797101115627978, 3.0022818694323146, 2.2402458545438466]"
5559,engine_idling,"[-320.3634983350231, 232.02549170575764, -30.01875059481735, 26.844891491502658, 26.52762572952624, -18.317722565791854, -2.9816874241243987, 1.3218076784917856, 9.762234531004069, 5.160591682363013, -4.440574336890139, 1.666680901548574, -0.7490965702970681, 4.181587226038125, 10.923006698148217, 11.11336705872119, 14.657218753569463, 9.373825381855092, 3.3685151909037105, 2.2962972591934427]"
5560,engine_idling,"[-315.9894682623325, 228.77458553591825, -28.68996442200134, 23.496967135241633, 28.26272883369805, -16.553827398068403, -3.0287321255176782, 1.4905578900478407, 8.574867372457971, 5.60034843108561, -4.0557360259443875, 1.743706872747501, -0.3694023598326965, 3.717348737034647, 11.36531903169979, 11.121730293533375, 14.043839071515677, 9.016642924630801, 2.5961900090222927, 2.7984146471285185]"
5561,engine_idling,"[-307.8742767478733, 232.244884973663, -25.46580965955541, 29.464144197212033, 25.78652407079629, -17.19805434866098, -3.39214980641242, 2.979648186183958, 11.429675968646722, 3.5263734902071664, -4.72581628549141, 1.8853047350034928, -2.4686326991548055, 2.7315372181385036, 12.217424916667348, 11.702276705173784, 14.034360113882009, 10.914087266007513, 4.891805893723279, 3.004865348049658]"
5562,engine_idling,"[-316.7468858518494, 229.63742792215734, -30.910681741303367, 26.84348861188159, 27.10263593466171, -16.18701210854674, -1.2874077029912259, 1.8868798530498345, 8.19707816426502, 3.1789756496568944, -5.205960074548991, -0.6030675515243098, -2.015420396254217, 5.427224717106325, 11.580562327079672, 10.30924596934755, 12.765347729525855, 8.842331529126877, 4.102089988600623, 2.454795876804719]"
5563,engine_idling,"[-315.2242926526049, 230.3224222810183, -31.24673026269404, 25.54199983203636, 26.731585820382097, -16.152524170694495, -1.187664748180764, 2.007220497067362, 7.836153325373363, 3.000235226113982, -5.075620837895352, -0.47970154699636697, -2.1293708654635015, 5.154373200286397, 11.872600044296853, 10.865140070290304, 13.275975648272427, 9.16399785914639, 3.905602063721974, 2.4651814896514446]"
5564,engine_idling,"[-492.9360757673845, 199.44794059923444, 7.60696440934336, 9.047541501080257, 26.838768303473216, 1.9327819675120321, -4.994738599036348, 6.868976217451782, 13.616718567329345, 3.6927828697236396, 5.237059605448514, 2.8936334370459114, 2.6501184776869806, 2.593219784753553, 8.752195494054254, 6.856134655701453, 9.63214537857129, 7.274599652050268, 6.344512234353746, 2.263565491809292]"
5565,engine_idling,"[-436.25489537371516, 192.86382549224544, -37.10095721397222, 21.129741045232873, 32.30074158363519, 4.552600493415768, 12.08080134924388, 5.0078348727366055, 2.872162919668286, 1.5892206666195032, 7.990620658652811, 8.370919257589065, 3.4902748143291125, 0.7681471469783281, 5.4284465329190885, 6.839773605685312, 8.203166345885347, 2.8171822737953525, 4.833235931217185, 5.946382492503039]"
5566,engine_idling,"[-429.40482624047365, 192.62934286345495, -33.475995678100965, 20.61568103974519, 32.21193658227328, 3.7594881618719422, 14.259044645980927, 4.299044586703837, 2.33639457985658, 4.373851049561056, 5.469032164917069, 8.351427618381765, 2.3556090781232526, 0.40635049790934225, 6.834294803157747, 8.226798819354164, 7.36790810787094, 3.98018879549133, 5.00241463260611, 6.469579244704957]"
5567,engine_idling,"[-492.23664273213865, 193.08943343313277, 8.50492995367549, 13.311187344351286, 27.242726521022, 1.3037916919059023, -1.4305359109103504, 6.486571998838585, 10.530018501004847, 5.438672179781841, 4.56142247901111, 4.695991373236923, 3.7410021280117425, 2.1207117811175404, 8.5922472717218, 9.553071473463666, 9.044689506294128, 8.368386576504824, 9.170861768887837, 3.2058831569558177]"
5568,engine_idling,"[-184.7183002543206, 279.4133362346181, -139.52447663981, 14.69237757407872, 31.440240359511783, -47.991992707753525, 29.34546723817126, 0.6763497464444002, -28.68896789564426, 17.754509767505752, -17.886360408400115, -13.286696108089929, 23.033822210700155, -10.277122506314878, -2.1990517303437054, 11.408219266543245, -13.203634660772698, 3.030618172879655, 4.373843736878313, -10.821110079058213]"
5569,street_music,"[-231.91713770899707, 173.63928017942638, -22.39152614405468, 37.26292898770814, 4.414673492245825, 19.634029562027866, 2.997910568338009, 2.910835012143746, 5.5967248302616985, 8.130608707434586, -2.981384719863933, 4.17121468972914, -1.608642208756358, 0.473657442736435, -1.8146309263296418, -1.2626556056604754, 5.007272608439953, 5.227719932381874, -0.5129369948917574, -0.26824222958671273]"
5570,street_music,"[-214.80436668372948, 139.45774707014147, -15.184894876782604, 42.47188605118773, 5.871408238833402, 19.80891262501214, -2.809333154900646, 2.4144363017307477, 2.212011622766849, 10.348084675327835, -1.0857708406353932, 5.473775976068734, -0.43794008653997024, 3.977721559121697, -1.9432842493177496, 1.864665941245457, 5.6294119287431705, 3.469298639884042, 1.8088648589682612, 3.317768840736064]"
